run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run5-tbt-2s/nazionale,nazionale,2,123,11,esg,ca,c5,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,c2,m1,,,adesione
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,c1,m1,,,adesione
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,c3,m2,,,adesione
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,m3,m3,,,auto-adesione del miner
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,m2,m2,,,auto-adesione del miner
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,m1,m1,,,auto-adesione del miner
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,c5,m3,,,adesione
run5-tbt-2s/nazionale,nazionale,2,123,11,membership,c4,m2,,,adesione
run5-tbt-2s/nazionale,nazionale,2,160,14,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,161,14,gas/reconcile,m3,treasury,9.5206,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,161,14,gas/reconcile,m2,treasury,28.5614,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,161,14,gas/reconcile,m1,treasury,45.2229,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,161,14,traffico,c2,stream applicativo,1,seq,ok
run5-tbt-2s/nazionale,nazionale,2,161,14,traffico,c4,stream applicativo,1,seq,ok
run5-tbt-2s/nazionale,nazionale,2,161,14,traffico,c3,stream applicativo,1,seq,ok
run5-tbt-2s/nazionale,nazionale,2,161,14,traffico,c5,stream applicativo,1,seq,ok
run5-tbt-2s/nazionale,nazionale,2,161,14,traffico,c1,stream applicativo,1,seq,ok
run5-tbt-2s/nazionale,nazionale,2,165,14,traffico,c1,stream applicativo,2,seq,ok
run5-tbt-2s/nazionale,nazionale,2,166,14,traffico,c2,stream applicativo,2,seq,ok
run5-tbt-2s/nazionale,nazionale,2,169,15,traffico,c3,stream applicativo,2,seq,ok
run5-tbt-2s/nazionale,nazionale,2,169,15,traffico,c1,stream applicativo,3,seq,ok
run5-tbt-2s/nazionale,nazionale,2,170,15,gas/reconcile,m2,treasury,11.3975,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,170,15,gas/reconcile,m3,treasury,7.6074,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,170,15,gas/reconcile,m1,treasury,97.3802,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,171,15,traffico,c4,stream applicativo,2,seq,ok
run5-tbt-2s/nazionale,nazionale,2,173,15,traffico,c2,stream applicativo,3,seq,ok
run5-tbt-2s/nazionale,nazionale,2,173,15,traffico,c1,stream applicativo,4,seq,ok
run5-tbt-2s/nazionale,nazionale,2,173,15,traffico,c5,stream applicativo,2,seq,ok
run5-tbt-2s/nazionale,nazionale,2,174,15,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,174,15,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,176,15,traffico,c3,stream applicativo,3,seq,ok
run5-tbt-2s/nazionale,nazionale,2,176,15,traffico,c1,stream applicativo,5,seq,ok
run5-tbt-2s/nazionale,nazionale,2,178,15,traffico,c2,stream applicativo,4,seq,ok
run5-tbt-2s/nazionale,nazionale,2,180,16,traffico,c4,stream applicativo,3,seq,ok
run5-tbt-2s/nazionale,nazionale,2,180,16,traffico,c1,stream applicativo,6,seq,ok
run5-tbt-2s/nazionale,nazionale,2,184,16,gas/reconcile,m2,treasury,64.5866,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,184,16,gas/reconcile,m3,treasury,6.1477,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,184,16,gas/reconcile,m1,treasury,99.7968,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,184,16,traffico,c3,stream applicativo,4,seq,ok
run5-tbt-2s/nazionale,nazionale,2,184,16,traffico,c2,stream applicativo,5,seq,ok
run5-tbt-2s/nazionale,nazionale,2,184,16,traffico,c1,stream applicativo,7,seq,ok
run5-tbt-2s/nazionale,nazionale,2,185,16,traffico,c5,stream applicativo,3,seq,ok
run5-tbt-2s/nazionale,nazionale,2,188,16,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,188,16,traffico,c1,stream applicativo,8,seq,ok
run5-tbt-2s/nazionale,nazionale,2,190,16,traffico,c4,stream applicativo,4,seq,ok
run5-tbt-2s/nazionale,nazionale,2,190,16,traffico,c2,stream applicativo,6,seq,ok
run5-tbt-2s/nazionale,nazionale,2,191,16,traffico,c3,stream applicativo,5,seq,ok
run5-tbt-2s/nazionale,nazionale,2,191,16,traffico,c1,stream applicativo,9,seq,ok
run5-tbt-2s/nazionale,nazionale,2,194,17,gas/reconcile,m1,treasury,99.8464,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,194,17,gas/reconcile,m3,treasury,4.9917,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,195,17,gas/reconcile,m2,treasury,26.0325,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,195,17,traffico,c2,stream applicativo,7,seq,ok
run5-tbt-2s/nazionale,nazionale,2,195,17,traffico,c1,stream applicativo,10,seq,ok
run5-tbt-2s/nazionale,nazionale,2,197,17,traffico,c5,stream applicativo,4,seq,ok
run5-tbt-2s/nazionale,nazionale,2,199,17,traffico,c4,stream applicativo,5,seq,ok
run5-tbt-2s/nazionale,nazionale,2,199,17,traffico,c3,stream applicativo,6,seq,ok
run5-tbt-2s/nazionale,nazionale,2,199,17,traffico,c1,stream applicativo,11,seq,ok
run5-tbt-2s/nazionale,nazionale,2,200,17,traffico,c2,stream applicativo,8,seq,ok
run5-tbt-2s/nazionale,nazionale,2,201,17,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,201,17,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,201,17,traffico,c1,stream applicativo,12,seq,ok
run5-tbt-2s/nazionale,nazionale,2,204,18,traffico,c3,stream applicativo,7,seq,ok
run5-tbt-2s/nazionale,nazionale,2,204,18,traffico,c2,stream applicativo,9,seq,ok
run5-tbt-2s/nazionale,nazionale,2,204,18,traffico,c1,stream applicativo,13,seq,ok
run5-tbt-2s/nazionale,nazionale,2,205,18,gas/reconcile,m2,treasury,70.3228,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,205,18,gas/reconcile,m3,treasury,3.9844,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,205,18,gas/reconcile,m1,treasury,100.2756,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,205,18,traffico,c5,stream applicativo,5,seq,ok
run5-tbt-2s/nazionale,nazionale,2,205,18,traffico,c4,stream applicativo,6,seq,ok
run5-tbt-2s/nazionale,nazionale,2,207,18,traffico,c1,stream applicativo,14,seq,ok
run5-tbt-2s/nazionale,nazionale,2,208,18,traffico,c2,stream applicativo,10,seq,ok
run5-tbt-2s/nazionale,nazionale,2,209,18,traffico,c3,stream applicativo,8,seq,ok
run5-tbt-2s/nazionale,nazionale,2,209,18,traffico,c1,stream applicativo,15,seq,ok
run5-tbt-2s/nazionale,nazionale,2,212,18,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,212,18,gas/refill,admin,m3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,212,18,traffico,c4,stream applicativo,7,seq,ok
run5-tbt-2s/nazionale,nazionale,2,212,18,traffico,c2,stream applicativo,11,seq,ok
run5-tbt-2s/nazionale,nazionale,2,212,18,traffico,c1,stream applicativo,16,seq,ok
run5-tbt-2s/nazionale,nazionale,2,214,18,traffico,c5,stream applicativo,6,seq,ok
run5-tbt-2s/nazionale,nazionale,2,215,18,traffico,c3,stream applicativo,9,seq,ok
run5-tbt-2s/nazionale,nazionale,2,215,18,traffico,c1,stream applicativo,17,seq,ok
run5-tbt-2s/nazionale,nazionale,2,216,19,traffico,c2,stream applicativo,12,seq,ok
run5-tbt-2s/nazionale,nazionale,2,218,19,traffico,c1,stream applicativo,18,seq,ok
run5-tbt-2s/nazionale,nazionale,2,219,19,gas/reconcile,m2,treasury,28.0387,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,219,19,gas/reconcile,m3,treasury,23.1573,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,219,19,gas/reconcile,m1,treasury,101.2348,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,220,19,traffico,c4,stream applicativo,8,seq,ok
run5-tbt-2s/nazionale,nazionale,2,221,19,traffico,c3,stream applicativo,10,seq,ok
run5-tbt-2s/nazionale,nazionale,2,221,19,traffico,c2,stream applicativo,13,seq,ok
run5-tbt-2s/nazionale,nazionale,2,221,19,traffico,c1,stream applicativo,19,seq,ok
run5-tbt-2s/nazionale,nazionale,2,222,19,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,223,19,traffico,c5,stream applicativo,7,seq,ok
run5-tbt-2s/nazionale,nazionale,2,224,19,traffico,c1,stream applicativo,20,seq,ok
run5-tbt-2s/nazionale,nazionale,2,226,19,traffico,c2,stream applicativo,14,seq,ok
run5-tbt-2s/nazionale,nazionale,2,228,20,traffico,c4,stream applicativo,9,seq,ok
run5-tbt-2s/nazionale,nazionale,2,228,20,traffico,c3,stream applicativo,11,seq,ok
run5-tbt-2s/nazionale,nazionale,2,228,20,traffico,c1,stream applicativo,21,seq,ok
run5-tbt-2s/nazionale,nazionale,2,231,20,traffico,c2,stream applicativo,15,seq,ok
run5-tbt-2s/nazionale,nazionale,2,231,20,traffico,c1,stream applicativo,22,seq,ok
run5-tbt-2s/nazionale,nazionale,2,232,20,gas/reconcile,m3,treasury,18.4957,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,232,20,gas/reconcile,m2,treasury,11.1428,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,232,20,gas/reconcile,m1,treasury,100.9471,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,234,20,traffico,c5,stream applicativo,8,seq,ok
run5-tbt-2s/nazionale,nazionale,2,235,20,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,235,20,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,235,20,traffico,c3,stream applicativo,12,seq,ok
run5-tbt-2s/nazionale,nazionale,2,235,20,traffico,c1,stream applicativo,23,seq,ok
run5-tbt-2s/nazionale,nazionale,2,236,20,traffico,c4,stream applicativo,10,seq,ok
run5-tbt-2s/nazionale,nazionale,2,236,20,traffico,c2,stream applicativo,16,seq,ok
run5-tbt-2s/nazionale,nazionale,2,237,20,traffico,c1,stream applicativo,24,seq,ok
run5-tbt-2s/nazionale,nazionale,2,240,21,traffico,c3,stream applicativo,13,seq,ok
run5-tbt-2s/nazionale,nazionale,2,240,21,traffico,c2,stream applicativo,17,seq,ok
run5-tbt-2s/nazionale,nazionale,2,240,21,traffico,c1,stream applicativo,25,seq,ok
run5-tbt-2s/nazionale,nazionale,2,244,21,gas/reconcile,m2,treasury,64.3312,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,244,21,gas/reconcile,m3,treasury,14.7665,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,244,21,gas/reconcile,m1,treasury,101.0604,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,244,21,traffico,c5,stream applicativo,9,seq,ok
run5-tbt-2s/nazionale,nazionale,2,244,21,traffico,c4,stream applicativo,11,seq,ok
run5-tbt-2s/nazionale,nazionale,2,244,21,traffico,c1,stream applicativo,26,seq,ok
run5-tbt-2s/nazionale,nazionale,2,246,21,traffico,c2,stream applicativo,18,seq,ok
run5-tbt-2s/nazionale,nazionale,2,247,21,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,247,21,traffico,c3,stream applicativo,14,seq,ok
run5-tbt-2s/nazionale,nazionale,2,247,21,traffico,c1,stream applicativo,27,seq,ok
run5-tbt-2s/nazionale,nazionale,2,250,21,traffico,c2,stream applicativo,19,seq,ok
run5-tbt-2s/nazionale,nazionale,2,250,21,traffico,c1,stream applicativo,28,seq,ok
run5-tbt-2s/nazionale,nazionale,2,252,22,traffico,c4,stream applicativo,12,seq,ok
run5-tbt-2s/nazionale,nazionale,2,254,22,traffico,c3,stream applicativo,15,seq,ok
run5-tbt-2s/nazionale,nazionale,2,254,22,traffico,c1,stream applicativo,29,seq,ok
run5-tbt-2s/nazionale,nazionale,2,254,22,traffico,c5,stream applicativo,10,seq,ok
run5-tbt-2s/nazionale,nazionale,2,255,22,gas/reconcile,m2,treasury,25.6599,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,255,22,gas/reconcile,m3,treasury,11.8041,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,255,22,traffico,c2,stream applicativo,20,seq,ok
run5-tbt-2s/nazionale,nazionale,2,256,22,gas/reconcile,m1,treasury,100.8913,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,256,22,traffico,c1,stream applicativo,30,seq,ok
run5-tbt-2s/nazionale,nazionale,2,258,22,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,258,22,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,259,22,traffico,c4,stream applicativo,13,seq,ok
run5-tbt-2s/nazionale,nazionale,2,259,22,traffico,c3,stream applicativo,16,seq,ok
run5-tbt-2s/nazionale,nazionale,2,259,22,traffico,c2,stream applicativo,21,seq,ok
run5-tbt-2s/nazionale,nazionale,2,259,22,traffico,c1,stream applicativo,31,seq,ok
run5-tbt-2s/nazionale,nazionale,2,262,22,traffico,c1,stream applicativo,32,seq,ok
run5-tbt-2s/nazionale,nazionale,2,263,22,traffico,c5,stream applicativo,11,seq,ok
run5-tbt-2s/nazionale,nazionale,2,263,22,traffico,c2,stream applicativo,22,seq,ok
run5-tbt-2s/nazionale,nazionale,2,265,23,traffico,c3,stream applicativo,17,seq,ok
run5-tbt-2s/nazionale,nazionale,2,265,23,traffico,c1,stream applicativo,33,seq,ok
run5-tbt-2s/nazionale,nazionale,2,267,23,gas/reconcile,m3,treasury,9.4132,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,267,23,gas/reconcile,m2,treasury,70.1912,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,267,23,gas/reconcile,m1,treasury,100.9739,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,267,23,traffico,c4,stream applicativo,14,seq,ok
run5-tbt-2s/nazionale,nazionale,2,269,23,traffico,c2,stream applicativo,23,seq,ok
run5-tbt-2s/nazionale,nazionale,2,269,23,traffico,c1,stream applicativo,34,seq,ok
run5-tbt-2s/nazionale,nazionale,2,271,23,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,272,23,traffico,c3,stream applicativo,18,seq,ok
run5-tbt-2s/nazionale,nazionale,2,272,23,traffico,c1,stream applicativo,35,seq,ok
run5-tbt-2s/nazionale,nazionale,2,273,23,traffico,c5,stream applicativo,12,seq,ok
run5-tbt-2s/nazionale,nazionale,2,274,23,traffico,c2,stream applicativo,24,seq,ok
run5-tbt-2s/nazionale,nazionale,2,275,23,traffico,c4,stream applicativo,15,seq,ok
run5-tbt-2s/nazionale,nazionale,2,275,23,traffico,c1,stream applicativo,36,seq,ok
run5-tbt-2s/nazionale,nazionale,2,278,24,traffico,c3,stream applicativo,19,seq,ok
run5-tbt-2s/nazionale,nazionale,2,278,24,traffico,c2,stream applicativo,25,seq,ok
run5-tbt-2s/nazionale,nazionale,2,278,24,traffico,c1,stream applicativo,37,seq,ok
run5-tbt-2s/nazionale,nazionale,2,279,24,gas/reconcile,m2,treasury,28.0038,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,279,24,gas/reconcile,m3,treasury,7.5062,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,279,24,gas/reconcile,m1,treasury,100.8005,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,281,24,traffico,c1,stream applicativo,38,seq,ok
run5-tbt-2s/nazionale,nazionale,2,282,24,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,282,24,traffico,c5,stream applicativo,13,seq,ok
run5-tbt-2s/nazionale,nazionale,2,282,24,traffico,c4,stream applicativo,16,seq,ok
run5-tbt-2s/nazionale,nazionale,2,282,24,traffico,c2,stream applicativo,26,seq,ok
run5-tbt-2s/nazionale,nazionale,2,283,24,traffico,c3,stream applicativo,20,seq,ok
run5-tbt-2s/nazionale,nazionale,2,283,24,traffico,c1,stream applicativo,39,seq,ok
run5-tbt-2s/nazionale,nazionale,2,286,24,traffico,c2,stream applicativo,27,seq,ok
run5-tbt-2s/nazionale,nazionale,2,286,24,traffico,c1,stream applicativo,40,seq,ok
run5-tbt-2s/nazionale,nazionale,2,290,25,gas/reconcile,m3,treasury,5.9749,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,290,25,gas/reconcile,m2,treasury,11.1744,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,290,25,gas/reconcile,m1,treasury,100.8534,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,290,25,traffico,c4,stream applicativo,17,seq,ok
run5-tbt-2s/nazionale,nazionale,2,290,25,traffico,c3,stream applicativo,21,seq,ok
run5-tbt-2s/nazionale,nazionale,2,290,25,traffico,c1,stream applicativo,41,seq,ok
run5-tbt-2s/nazionale,nazionale,2,292,25,traffico,c2,stream applicativo,28,seq,ok
run5-tbt-2s/nazionale,nazionale,2,292,25,traffico,c5,stream applicativo,14,seq,ok
run5-tbt-2s/nazionale,nazionale,2,293,25,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,293,25,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/nazionale,nazionale,2,293,25,traffico,c1,stream applicativo,42,seq,ok
run5-tbt-2s/nazionale,nazionale,2,296,25,traffico,c3,stream applicativo,22,seq,ok
run5-tbt-2s/nazionale,nazionale,2,296,25,traffico,c2,stream applicativo,29,seq,ok
run5-tbt-2s/nazionale,nazionale,2,296,25,traffico,c1,stream applicativo,43,seq,ok
run5-tbt-2s/nazionale,nazionale,2,297,25,traffico,c4,stream applicativo,18,seq,ok
run5-tbt-2s/nazionale,nazionale,2,298,25,traffico,c1,stream applicativo,44,seq,ok
run5-tbt-2s/nazionale,nazionale,2,300,26,traffico,c2,stream applicativo,30,seq,ok
run5-tbt-2s/nazionale,nazionale,2,301,26,gas/reconcile,m1,treasury,100.7398,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/nazionale,nazionale,2,301,26,traffico,c5,stream applicativo,15,seq,ok
run5-tbt-2s/nazionale,nazionale,2,302,26,traffico,c3,stream applicativo,23,seq,ok
run5-tbt-2s/nazionale,nazionale,2,302,26,traffico,c1,stream applicativo,45,seq,ok
run5-tbt-2s/nazionale,nazionale,2,305,26,gas/reconcile,m3,treasury,4.8045,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
