run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run6-tbt-10s/continentale,continentale,10,100,,2,refill,admin,,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1879,campione a height=100,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,100,,2,refill,admin,,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),10.6694,campione a height=100,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,201,,3,refill,admin,,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.9622,campione a height=201,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,300,,4,refill,admin,,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.0839,campione a height=300,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,401,,5,refill,admin,,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.7064,campione a height=401,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,401,,5,refill,admin,,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),11.2147,campione a height=401,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,501,,6,refill,admin,,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.6194,campione a height=501,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,602,,7,refill,admin,,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.5131,campione a height=602,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,602,,7,refill,admin,,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),18.5133,campione a height=602,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/continentale,continentale,10,34,35,1,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,9.8836,41.5344,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 1, epoca di conferma usata qui = 1",51.418
run6-tbt-10s/continentale,continentale,10,34,35,1,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,45.4949,4.3945,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 1, epoca di conferma usata qui = 1",49.8894
run6-tbt-10s/continentale,continentale,10,34,35,1,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,28.7336,21.1558,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 1, epoca di conferma usata qui = 1",49.8894
run6-tbt-10s/continentale,continentale,10,100,101,2,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,99.4294,7.2331,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 2, epoca di conferma usata qui = 2",106.6625
run6-tbt-10s/continentale,continentale,10,100,101,2,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,13.0718,10.7146,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 2, epoca di conferma usata qui = 2",23.7864
run6-tbt-10s/continentale,continentale,10,100,101,2,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,8.9002,37.6008,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 2, epoca di conferma usata qui = 2",46.501
run6-tbt-10s/continentale,continentale,10,200,201,3,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,107.7405,7.6706,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",115.4111
run6-tbt-10s/continentale,continentale,10,200,201,3,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,69.0528,48.0352,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",117.088
run6-tbt-10s/continentale,continentale,10,200,201,3,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,7.7284,32.9134,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",40.6418
run6-tbt-10s/continentale,continentale,10,300,301,4,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,116.4533,8.1291,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",124.5824
run6-tbt-10s/continentale,continentale,10,300,301,4,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,30.3455,22.2303,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",52.5758
run6-tbt-10s/continentale,continentale,10,300,301,4,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,6.3013,27.2051,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",33.5064
run6-tbt-10s/continentale,continentale,10,400,401,5,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,13.8896,11.2597,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",25.1493
run6-tbt-10s/continentale,continentale,10,400,401,5,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,116.0185,8.1062,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",124.1247
run6-tbt-10s/continentale,continentale,10,400,401,5,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,5.6247,24.4988,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",30.1235
run6-tbt-10s/continentale,continentale,10,500,501,6,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,68.5496,47.6997,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",116.2493
run6-tbt-10s/continentale,continentale,10,500,501,6,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,115.0268,8.054,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",123.0808
run6-tbt-10s/continentale,continentale,10,500,501,6,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,4.9943,21.9773,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",26.9716
run6-tbt-10s/continentale,continentale,10,600,601,7,reconcile,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,29.7387,21.8258,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",51.5645
run6-tbt-10s/continentale,continentale,10,600,601,7,reconcile,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,117.1335,8.1649,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",125.2984
run6-tbt-10s/continentale,continentale,10,600,601,7,reconcile,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,4.1396,18.5585,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",22.6981
