run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run2-tbt-10s/nazionale,nazionale,10,122,,11,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.5148,campione a height=122,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,132,,12,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),6.9803,campione a height=132,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,146,,13,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.877,campione a height=146,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,156,,14,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.177,campione a height=156,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,156,,14,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.2692,campione a height=156,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,170,,15,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.9386,campione a height=170,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,182,,16,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.6536,campione a height=182,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,182,,16,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.3087,campione a height=182,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,182,,16,refill,admin,,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),18.7662,campione a height=182,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,193,,17,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.2244,campione a height=193,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,204,,18,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1249,campione a height=204,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,217,,19,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1836,campione a height=217,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,217,,19,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.3666,campione a height=217,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,231,,20,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.8782,campione a height=231,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,240,,21,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.095,campione a height=240,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,240,,21,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.5276,campione a height=240,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,253,,22,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0992,campione a height=253,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,265,,23,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1574,campione a height=265,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,277,,24,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0512,campione a height=277,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,277,,24,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.5825,campione a height=277,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,288,,25,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1134,campione a height=288,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,288,,25,refill,admin,,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),17.6803,campione a height=288,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,302,,26,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.9653,campione a height=302,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,302,,26,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.5324,campione a height=302,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,314,,27,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.6252,campione a height=314,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,326,,28,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.7469,campione a height=326,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,339,,29,refill,admin,,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.3819,campione a height=339,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,339,,29,refill,admin,,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.6988,campione a height=339,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run2-tbt-10s/nazionale,nazionale,10,34,35,3,reconcile,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,47.147,4.4814,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",51.6284
run2-tbt-10s/nazionale,nazionale,10,34,35,3,reconcile,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,9.5568,40.227,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",49.7838
run2-tbt-10s/nazionale,nazionale,10,34,35,3,reconcile,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,28.6705,21.1137,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",49.7842
run2-tbt-10s/nazionale,nazionale,10,36,37,4,reconcile,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,7.6364,32.5454,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",40.1818
run2-tbt-10s/nazionale,nazionale,10,36,37,4,reconcile,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,11.4411,9.6274,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",21.0685
run2-tbt-10s/nazionale,nazionale,10,36,37,4,reconcile,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,97.8899,7.1521,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",105.042
run2-tbt-10s/nazionale,nazionale,10,49,50,5,reconcile,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,65.0099,45.3399,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",110.3498
run2-tbt-10s/nazionale,nazionale,10,49,50,5,reconcile,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,6.1679,26.6715,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",32.8394
run2-tbt-10s/nazionale,nazionale,10,49,50,5,reconcile,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,101.1825,7.3254,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",108.5079
run2-tbt-10s/nazionale,nazionale,10,60,61,6,reconcile,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,5.0438,22.1753,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",27.2191
run2-tbt-10s/nazionale,nazionale,10,60,61,6,reconcile,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,26.8515,19.901,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",46.7525
run2-tbt-10s/nazionale,nazionale,10,60,61,6,reconcile,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,100.3048,7.2792,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",107.584
run2-tbt-10s/nazionale,nazionale,10,72,73,7,reconcile,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,70.6678,49.1118,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",119.7796
run2-tbt-10s/nazionale,nazionale,10,72,73,7,reconcile,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,4.2292,18.9167,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",23.1459
run2-tbt-10s/nazionale,nazionale,10,72,73,7,reconcile,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,101.4129,7.3375,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",108.7504
