run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run4-tbt-3s/nazionale,nazionale,3,85,8,esg,ca,c3,99.26,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/nazionale,nazionale,3,85,8,esg,ca,c4,92.76,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/nazionale,nazionale,3,85,8,esg,ca,c5,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,m3,m3,,,auto-adesione del miner
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,m1,m1,,,auto-adesione del miner
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,c2,m1,,,adesione
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,c4,m2,,,adesione
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,m2,m2,,,auto-adesione del miner
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,c1,m1,,,adesione
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,c5,m3,,,adesione
run4-tbt-3s/nazionale,nazionale,3,85,8,membership,c3,m2,,,adesione
run4-tbt-3s/nazionale,nazionale,3,110,10,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,111,10,gas/reconcile,m3,treasury,9.5357,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,111,10,gas/reconcile,m2,treasury,28.6072,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,111,10,gas/reconcile,m1,treasury,45.2949,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,111,10,traffico,c3,stream applicativo,1,seq,ok
run4-tbt-3s/nazionale,nazionale,3,111,10,traffico,c2,stream applicativo,1,seq,ok
run4-tbt-3s/nazionale,nazionale,3,111,10,traffico,c1,stream applicativo,1,seq,ok
run4-tbt-3s/nazionale,nazionale,3,111,10,traffico,c5,stream applicativo,1,seq,ok
run4-tbt-3s/nazionale,nazionale,3,111,10,traffico,c4,stream applicativo,1,seq,ok
run4-tbt-3s/nazionale,nazionale,3,113,10,traffico,c1,stream applicativo,2,seq,ok
run4-tbt-3s/nazionale,nazionale,3,115,10,traffico,c2,stream applicativo,2,seq,ok
run4-tbt-3s/nazionale,nazionale,3,116,10,traffico,c3,stream applicativo,2,seq,ok
run4-tbt-3s/nazionale,nazionale,3,116,10,traffico,c1,stream applicativo,3,seq,ok
run4-tbt-3s/nazionale,nazionale,3,117,10,traffico,c4,stream applicativo,2,seq,ok
run4-tbt-3s/nazionale,nazionale,3,118,10,traffico,c2,stream applicativo,3,seq,ok
run4-tbt-3s/nazionale,nazionale,3,118,10,traffico,c1,stream applicativo,4,seq,ok
run4-tbt-3s/nazionale,nazionale,3,118,10,traffico,c5,stream applicativo,2,seq,ok
run4-tbt-3s/nazionale,nazionale,3,121,11,traffico,c3,stream applicativo,3,seq,ok
run4-tbt-3s/nazionale,nazionale,3,121,11,traffico,c1,stream applicativo,5,seq,ok
run4-tbt-3s/nazionale,nazionale,3,122,11,traffico,c2,stream applicativo,4,seq,ok
run4-tbt-3s/nazionale,nazionale,3,123,11,gas/reconcile,m3,treasury,7.6043,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,123,11,gas/reconcile,m2,treasury,11.9879,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,123,11,gas/reconcile,m1,treasury,97.1498,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,124,11,traffico,c4,stream applicativo,3,seq,ok
run4-tbt-3s/nazionale,nazionale,3,124,11,traffico,c1,stream applicativo,6,seq,ok
run4-tbt-3s/nazionale,nazionale,3,126,11,traffico,c3,stream applicativo,4,seq,ok
run4-tbt-3s/nazionale,nazionale,3,126,11,traffico,c2,stream applicativo,5,seq,ok
run4-tbt-3s/nazionale,nazionale,3,126,11,traffico,c1,stream applicativo,7,seq,ok
run4-tbt-3s/nazionale,nazionale,3,127,11,traffico,c5,stream applicativo,3,seq,ok
run4-tbt-3s/nazionale,nazionale,3,128,11,traffico,c1,stream applicativo,8,seq,ok
run4-tbt-3s/nazionale,nazionale,3,129,11,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,129,11,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,130,11,traffico,c4,stream applicativo,4,seq,ok
run4-tbt-3s/nazionale,nazionale,3,130,11,traffico,c2,stream applicativo,6,seq,ok
run4-tbt-3s/nazionale,nazionale,3,132,12,traffico,c3,stream applicativo,5,seq,ok
run4-tbt-3s/nazionale,nazionale,3,132,12,traffico,c1,stream applicativo,9,seq,ok
run4-tbt-3s/nazionale,nazionale,3,133,12,gas/reconcile,m3,treasury,6.0593,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,133,12,gas/reconcile,m1,treasury,99.7423,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,133,12,gas/reconcile,m2,treasury,64.7559,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,133,12,traffico,c2,stream applicativo,7,seq,ok
run4-tbt-3s/nazionale,nazionale,3,133,12,traffico,c1,stream applicativo,10,seq,ok
run4-tbt-3s/nazionale,nazionale,3,135,12,traffico,c5,stream applicativo,4,seq,ok
run4-tbt-3s/nazionale,nazionale,3,136,12,traffico,c4,stream applicativo,5,seq,ok
run4-tbt-3s/nazionale,nazionale,3,136,12,traffico,c3,stream applicativo,6,seq,ok
run4-tbt-3s/nazionale,nazionale,3,136,12,traffico,c1,stream applicativo,11,seq,ok
run4-tbt-3s/nazionale,nazionale,3,138,12,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,138,12,traffico,c2,stream applicativo,8,seq,ok
run4-tbt-3s/nazionale,nazionale,3,139,12,traffico,c1,stream applicativo,12,seq,ok
run4-tbt-3s/nazionale,nazionale,3,141,12,traffico,c3,stream applicativo,7,seq,ok
run4-tbt-3s/nazionale,nazionale,3,141,12,traffico,c2,stream applicativo,9,seq,ok
run4-tbt-3s/nazionale,nazionale,3,141,12,traffico,c1,stream applicativo,13,seq,ok
run4-tbt-3s/nazionale,nazionale,3,143,12,traffico,c5,stream applicativo,5,seq,ok
run4-tbt-3s/nazionale,nazionale,3,143,12,traffico,c4,stream applicativo,6,seq,ok
run4-tbt-3s/nazionale,nazionale,3,144,13,traffico,c1,stream applicativo,14,seq,ok
run4-tbt-3s/nazionale,nazionale,3,145,13,gas/reconcile,m3,treasury,4.8232,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,145,13,gas/reconcile,m2,treasury,25.8119,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,145,13,gas/reconcile,m1,treasury,100.2657,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,145,13,traffico,c2,stream applicativo,10,seq,ok
run4-tbt-3s/nazionale,nazionale,3,146,13,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,146,13,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,146,13,traffico,c3,stream applicativo,8,seq,ok
run4-tbt-3s/nazionale,nazionale,3,146,13,traffico,c1,stream applicativo,15,seq,ok
run4-tbt-3s/nazionale,nazionale,3,147,13,traffico,c4,stream applicativo,7,seq,ok
run4-tbt-3s/nazionale,nazionale,3,147,13,traffico,c2,stream applicativo,11,seq,ok
run4-tbt-3s/nazionale,nazionale,3,147,13,traffico,c1,stream applicativo,16,seq,ok
run4-tbt-3s/nazionale,nazionale,3,149,13,traffico,c5,stream applicativo,6,seq,ok
run4-tbt-3s/nazionale,nazionale,3,150,13,traffico,c3,stream applicativo,9,seq,ok
run4-tbt-3s/nazionale,nazionale,3,150,13,traffico,c1,stream applicativo,17,seq,ok
run4-tbt-3s/nazionale,nazionale,3,151,13,traffico,c2,stream applicativo,12,seq,ok
run4-tbt-3s/nazionale,nazionale,3,151,13,traffico,c1,stream applicativo,18,seq,ok
run4-tbt-3s/nazionale,nazionale,3,152,13,traffico,c4,stream applicativo,8,seq,ok
run4-tbt-3s/nazionale,nazionale,3,153,13,traffico,c3,stream applicativo,10,seq,ok
run4-tbt-3s/nazionale,nazionale,3,153,13,traffico,c2,stream applicativo,13,seq,ok
run4-tbt-3s/nazionale,nazionale,3,153,13,traffico,c1,stream applicativo,19,seq,ok
run4-tbt-3s/nazionale,nazionale,3,155,13,traffico,c5,stream applicativo,7,seq,ok
run4-tbt-3s/nazionale,nazionale,3,156,14,traffico,c1,stream applicativo,20,seq,ok
run4-tbt-3s/nazionale,nazionale,3,157,14,traffico,c2,stream applicativo,14,seq,ok
run4-tbt-3s/nazionale,nazionale,3,158,14,gas/reconcile,m3,treasury,3.8343,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,158,14,gas/reconcile,m2,treasury,70.252,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,158,14,gas/reconcile,m1,treasury,101.2847,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,159,14,traffico,c4,stream applicativo,9,seq,ok
run4-tbt-3s/nazionale,nazionale,3,159,14,traffico,c3,stream applicativo,11,seq,ok
run4-tbt-3s/nazionale,nazionale,3,159,14,traffico,c1,stream applicativo,21,seq,ok
run4-tbt-3s/nazionale,nazionale,3,161,14,traffico,c2,stream applicativo,15,seq,ok
run4-tbt-3s/nazionale,nazionale,3,161,14,traffico,c1,stream applicativo,22,seq,ok
run4-tbt-3s/nazionale,nazionale,3,163,14,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,163,14,gas/refill,admin,m3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,163,14,traffico,c5,stream applicativo,8,seq,ok
run4-tbt-3s/nazionale,nazionale,3,163,14,traffico,c3,stream applicativo,12,seq,ok
run4-tbt-3s/nazionale,nazionale,3,163,14,traffico,c1,stream applicativo,23,seq,ok
run4-tbt-3s/nazionale,nazionale,3,164,14,traffico,c4,stream applicativo,10,seq,ok
run4-tbt-3s/nazionale,nazionale,3,164,14,traffico,c2,stream applicativo,16,seq,ok
run4-tbt-3s/nazionale,nazionale,3,165,14,traffico,c1,stream applicativo,24,seq,ok
run4-tbt-3s/nazionale,nazionale,3,167,14,traffico,c3,stream applicativo,13,seq,ok
run4-tbt-3s/nazionale,nazionale,3,167,14,traffico,c2,stream applicativo,17,seq,ok
run4-tbt-3s/nazionale,nazionale,3,167,14,traffico,c1,stream applicativo,25,seq,ok
run4-tbt-3s/nazionale,nazionale,3,169,15,gas/reconcile,m3,treasury,23.1771,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,169,15,gas/reconcile,m2,treasury,28.222,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,169,15,gas/reconcile,m1,treasury,100.2341,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,169,15,traffico,c5,stream applicativo,9,seq,ok
run4-tbt-3s/nazionale,nazionale,3,169,15,traffico,c4,stream applicativo,11,seq,ok
run4-tbt-3s/nazionale,nazionale,3,169,15,traffico,c1,stream applicativo,26,seq,ok
run4-tbt-3s/nazionale,nazionale,3,170,15,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,170,15,traffico,c2,stream applicativo,18,seq,ok
run4-tbt-3s/nazionale,nazionale,3,170,15,traffico,c3,stream applicativo,14,seq,ok
run4-tbt-3s/nazionale,nazionale,3,170,15,traffico,c1,stream applicativo,27,seq,ok
run4-tbt-3s/nazionale,nazionale,3,172,15,traffico,c2,stream applicativo,19,seq,ok
run4-tbt-3s/nazionale,nazionale,3,172,15,traffico,c1,stream applicativo,28,seq,ok
run4-tbt-3s/nazionale,nazionale,3,174,15,traffico,c4,stream applicativo,12,seq,ok
run4-tbt-3s/nazionale,nazionale,3,175,15,traffico,c3,stream applicativo,15,seq,ok
run4-tbt-3s/nazionale,nazionale,3,175,15,traffico,c1,stream applicativo,29,seq,ok
run4-tbt-3s/nazionale,nazionale,3,175,15,traffico,c5,stream applicativo,10,seq,ok
run4-tbt-3s/nazionale,nazionale,3,176,15,traffico,c2,stream applicativo,20,seq,ok
run4-tbt-3s/nazionale,nazionale,3,177,15,traffico,c1,stream applicativo,30,seq,ok
run4-tbt-3s/nazionale,nazionale,3,179,15,traffico,c4,stream applicativo,13,seq,ok
run4-tbt-3s/nazionale,nazionale,3,179,15,traffico,c3,stream applicativo,16,seq,ok
run4-tbt-3s/nazionale,nazionale,3,179,15,traffico,c2,stream applicativo,21,seq,ok
run4-tbt-3s/nazionale,nazionale,3,179,15,traffico,c1,stream applicativo,31,seq,ok
run4-tbt-3s/nazionale,nazionale,3,181,16,gas/reconcile,m3,treasury,18.5116,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,181,16,gas/reconcile,m2,treasury,12.0557,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,181,16,gas/reconcile,m1,treasury,99.9407,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,181,16,traffico,c1,stream applicativo,32,seq,ok
run4-tbt-3s/nazionale,nazionale,3,181,16,traffico,c5,stream applicativo,11,seq,ok
run4-tbt-3s/nazionale,nazionale,3,182,16,traffico,c2,stream applicativo,22,seq,ok
run4-tbt-3s/nazionale,nazionale,3,183,16,traffico,c3,stream applicativo,17,seq,ok
run4-tbt-3s/nazionale,nazionale,3,183,16,traffico,c1,stream applicativo,33,seq,ok
run4-tbt-3s/nazionale,nazionale,3,184,16,traffico,c4,stream applicativo,14,seq,ok
run4-tbt-3s/nazionale,nazionale,3,184,16,traffico,c2,stream applicativo,23,seq,ok
run4-tbt-3s/nazionale,nazionale,3,184,16,traffico,c1,stream applicativo,34,seq,ok
run4-tbt-3s/nazionale,nazionale,3,186,16,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,186,16,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,187,16,traffico,c3,stream applicativo,18,seq,ok
run4-tbt-3s/nazionale,nazionale,3,187,16,traffico,c1,stream applicativo,35,seq,ok
run4-tbt-3s/nazionale,nazionale,3,188,16,traffico,c5,stream applicativo,12,seq,ok
run4-tbt-3s/nazionale,nazionale,3,188,16,traffico,c2,stream applicativo,24,seq,ok
run4-tbt-3s/nazionale,nazionale,3,190,16,traffico,c4,stream applicativo,15,seq,ok
run4-tbt-3s/nazionale,nazionale,3,190,16,traffico,c1,stream applicativo,36,seq,ok
run4-tbt-3s/nazionale,nazionale,3,192,17,traffico,c3,stream applicativo,19,seq,ok
run4-tbt-3s/nazionale,nazionale,3,192,17,traffico,c2,stream applicativo,25,seq,ok
run4-tbt-3s/nazionale,nazionale,3,192,17,traffico,c1,stream applicativo,37,seq,ok
run4-tbt-3s/nazionale,nazionale,3,193,17,traffico,c1,stream applicativo,38,seq,ok
run4-tbt-3s/nazionale,nazionale,3,195,17,gas/reconcile,m3,treasury,14.7962,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,195,17,gas/reconcile,m2,treasury,64.8628,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,195,17,gas/reconcile,m1,treasury,101.0373,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,195,17,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,195,17,traffico,c5,stream applicativo,13,seq,ok
run4-tbt-3s/nazionale,nazionale,3,195,17,traffico,c4,stream applicativo,16,seq,ok
run4-tbt-3s/nazionale,nazionale,3,195,17,traffico,c2,stream applicativo,26,seq,ok
run4-tbt-3s/nazionale,nazionale,3,196,17,traffico,c3,stream applicativo,20,seq,ok
run4-tbt-3s/nazionale,nazionale,3,196,17,traffico,c1,stream applicativo,39,seq,ok
run4-tbt-3s/nazionale,nazionale,3,199,17,traffico,c2,stream applicativo,27,seq,ok
run4-tbt-3s/nazionale,nazionale,3,199,17,traffico,c1,stream applicativo,40,seq,ok
run4-tbt-3s/nazionale,nazionale,3,201,17,traffico,c4,stream applicativo,17,seq,ok
run4-tbt-3s/nazionale,nazionale,3,201,17,traffico,c3,stream applicativo,21,seq,ok
run4-tbt-3s/nazionale,nazionale,3,201,17,traffico,c1,stream applicativo,41,seq,ok
run4-tbt-3s/nazionale,nazionale,3,203,17,traffico,c2,stream applicativo,28,seq,ok
run4-tbt-3s/nazionale,nazionale,3,203,17,traffico,c5,stream applicativo,14,seq,ok
run4-tbt-3s/nazionale,nazionale,3,204,18,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,204,18,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,204,18,traffico,c1,stream applicativo,42,seq,ok
run4-tbt-3s/nazionale,nazionale,3,205,18,gas/reconcile,m2,treasury,25.8194,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,205,18,gas/reconcile,m1,treasury,100.9743,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,206,18,traffico,c3,stream applicativo,22,seq,ok
run4-tbt-3s/nazionale,nazionale,3,206,18,traffico,c2,stream applicativo,29,seq,ok
run4-tbt-3s/nazionale,nazionale,3,206,18,traffico,c1,stream applicativo,43,seq,ok
run4-tbt-3s/nazionale,nazionale,3,207,18,gas/reconcile,m3,treasury,11.8279,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,207,18,traffico,c4,stream applicativo,18,seq,ok
run4-tbt-3s/nazionale,nazionale,3,208,18,traffico,c1,stream applicativo,44,seq,ok
run4-tbt-3s/nazionale,nazionale,3,209,18,traffico,c2,stream applicativo,30,seq,ok
run4-tbt-3s/nazionale,nazionale,3,210,18,traffico,c5,stream applicativo,15,seq,ok
run4-tbt-3s/nazionale,nazionale,3,210,18,traffico,c3,stream applicativo,23,seq,ok
run4-tbt-3s/nazionale,nazionale,3,210,18,traffico,c1,stream applicativo,45,seq,ok
run4-tbt-3s/nazionale,nazionale,3,212,18,traffico,c4,stream applicativo,19,seq,ok
run4-tbt-3s/nazionale,nazionale,3,212,18,traffico,c2,stream applicativo,31,seq,ok
run4-tbt-3s/nazionale,nazionale,3,212,18,traffico,c1,stream applicativo,46,seq,ok
run4-tbt-3s/nazionale,nazionale,3,215,18,traffico,c3,stream applicativo,24,seq,ok
run4-tbt-3s/nazionale,nazionale,3,215,18,traffico,c1,stream applicativo,47,seq,ok
run4-tbt-3s/nazionale,nazionale,3,216,19,traffico,c2,stream applicativo,32,seq,ok
run4-tbt-3s/nazionale,nazionale,3,217,19,traffico,c5,stream applicativo,16,seq,ok
run4-tbt-3s/nazionale,nazionale,3,217,19,traffico,c1,stream applicativo,48,seq,ok
run4-tbt-3s/nazionale,nazionale,3,218,19,gas/reconcile,m3,treasury,9.4322,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,218,19,gas/reconcile,m2,treasury,70.3717,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,218,19,gas/reconcile,m1,treasury,101.0581,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/nazionale,nazionale,3,219,19,traffico,c4,stream applicativo,20,seq,ok
run4-tbt-3s/nazionale,nazionale,3,219,19,traffico,c3,stream applicativo,25,seq,ok
run4-tbt-3s/nazionale,nazionale,3,219,19,traffico,c2,stream applicativo,33,seq,ok
run4-tbt-3s/nazionale,nazionale,3,219,19,traffico,c1,stream applicativo,49,seq,ok
run4-tbt-3s/nazionale,nazionale,3,220,19,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/nazionale,nazionale,3,221,19,traffico,c1,stream applicativo,50,seq,ok
run4-tbt-3s/nazionale,nazionale,3,222,19,traffico,c2,stream applicativo,34,seq,ok
run4-tbt-3s/nazionale,nazionale,3,224,19,traffico,c5,stream applicativo,17,seq,ok
run4-tbt-3s/nazionale,nazionale,3,224,19,traffico,c4,stream applicativo,21,seq,ok
run4-tbt-3s/nazionale,nazionale,3,224,19,traffico,c3,stream applicativo,26,seq,ok
run4-tbt-3s/nazionale,nazionale,3,224,19,traffico,c1,stream applicativo,51,seq,ok
run4-tbt-3s/nazionale,nazionale,3,225,19,traffico,c2,stream applicativo,35,seq,ok
run4-tbt-3s/nazionale,nazionale,3,225,19,traffico,c1,stream applicativo,52,seq,ok
run4-tbt-3s/nazionale,nazionale,3,227,19,traffico,c3,stream applicativo,27,seq,ok
run4-tbt-3s/nazionale,nazionale,3,227,19,traffico,c1,stream applicativo,53,seq,ok
run4-tbt-3s/nazionale,nazionale,3,229,20,traffico,c4,stream applicativo,22,seq,ok
run4-tbt-3s/nazionale,nazionale,3,229,20,traffico,c2,stream applicativo,36,seq,ok
run4-tbt-3s/nazionale,nazionale,3,229,20,traffico,c1,stream applicativo,54,seq,ok
