run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run6-tbt-10s/regionale,regionale,10,401,,5,refill,admin,,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.3596,campione a height=401,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/regionale,regionale,10,401,,5,refill,admin,,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),11.2631,campione a height=401,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/regionale,regionale,10,502,,6,refill,admin,,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.1871,campione a height=502,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/regionale,regionale,10,502,,6,refill,admin,,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.7886,campione a height=502,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/regionale,regionale,10,602,,7,refill,admin,,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.3519,campione a height=602,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/regionale,regionale,10,34,35,1,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,28.7335,21.1557,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 1, epoca di conferma usata qui = 1",49.8892
run6-tbt-10s/regionale,regionale,10,34,35,1,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,46.9477,4.4709,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 1, epoca di conferma usata qui = 1",51.4186
run6-tbt-10s/regionale,regionale,10,34,35,1,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,9.5778,40.3114,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 1, epoca di conferma usata qui = 1",49.8892
run6-tbt-10s/regionale,regionale,10,100,101,2,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,8.4114,35.6454,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 2, epoca di conferma usata qui = 2",44.0568
run6-tbt-10s/regionale,regionale,10,100,101,2,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,12.6359,10.424,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 2, epoca di conferma usata qui = 2",23.0599
run6-tbt-10s/regionale,regionale,10,100,101,2,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,101.0639,7.3192,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 2, epoca di conferma usata qui = 2",108.3831
run6-tbt-10s/regionale,regionale,10,200,201,3,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,68.65,47.7666,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",116.4166
run6-tbt-10s/regionale,regionale,10,200,201,3,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,7.5501,32.2005,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",39.7506
run6-tbt-10s/regionale,regionale,10,200,201,3,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,108.0777,7.6883,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 3, epoca di conferma usata qui = 3",115.766
run6-tbt-10s/regionale,regionale,10,300,301,4,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,29.2778,21.5186,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",50.7964
run6-tbt-10s/regionale,regionale,10,300,301,4,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,6.1235,26.494,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",32.6175
run6-tbt-10s/regionale,regionale,10,300,301,4,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,117.5396,8.1863,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 4, epoca di conferma usata qui = 4",125.7259
run6-tbt-10s/regionale,regionale,10,400,401,5,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,13.9625,11.3083,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",25.2708
run6-tbt-10s/regionale,regionale,10,400,401,5,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,5.2109,22.8435,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",28.0544
run6-tbt-10s/regionale,regionale,10,400,401,5,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,116.3555,8.124,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 5, epoca di conferma usata qui = 5",124.4795
run6-tbt-10s/regionale,regionale,10,500,501,6,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,68.4089,47.606,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",116.0149
run6-tbt-10s/regionale,regionale,10,500,501,6,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,4.6283,20.513,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",25.1413
run6-tbt-10s/regionale,regionale,10,500,501,6,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,116.2777,8.1199,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 6, epoca di conferma usata qui = 6",124.3976
run6-tbt-10s/regionale,regionale,10,600,601,7,reconcile,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,29.716,21.8106,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",51.5266
run6-tbt-10s/regionale,regionale,10,600,601,7,reconcile,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,23.5589,96.2357,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",119.7946
run6-tbt-10s/regionale,regionale,10,600,601,7,reconcile,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,treasury,18QrmhtdHAfw8gknT5hxBStfGY63AhuQZCSDcg,119.4088,8.2847,"getbalance del miner stesso subito prima dell'invio, meno sent",,non_disponibile (il treasury e' letto solo a fine run),"il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita); epoca registrata dall'harness = 7, epoca di conferma usata qui = 7",127.6935
