run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run5-tbt-2s/continentale,continentale,2,375,,32,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.0572,campione a height=375,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,388,,33,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.4451,campione a height=388,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,399,,34,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.619,campione a height=399,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,412,,35,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.6149,campione a height=412,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,412,,35,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.4476,campione a height=412,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,424,,36,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1131,campione a height=424,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,424,,36,refill,admin,,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),17.7945,campione a height=424,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,435,,37,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.4635,campione a height=435,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,435,,37,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.3172,campione a height=435,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,446,,38,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0114,campione a height=446,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,457,,39,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0601,campione a height=457,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,468,,40,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0891,campione a height=468,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,468,,40,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.4796,campione a height=468,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,480,,41,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0297,campione a height=480,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,502,,42,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.2217,campione a height=502,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,502,,42,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.7004,campione a height=502,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,513,,43,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.9948,campione a height=513,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,523,,44,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0882,campione a height=523,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,535,,45,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.0115,campione a height=535,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,535,,45,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.3984,campione a height=535,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,535,,45,refill,admin,,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),17.2121,campione a height=535,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,547,,46,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1498,campione a height=547,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,559,,47,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.5528,campione a height=559,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,559,,47,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.1731,campione a height=559,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,571,,48,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.9964,campione a height=571,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,583,,49,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),6.9287,campione a height=583,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,594,,50,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.7071,campione a height=594,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,594,,50,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.4671,campione a height=594,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,604,,51,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.6384,campione a height=604,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,616,,52,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1007,campione a height=616,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,616,,52,refill,admin,,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.219,campione a height=616,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,627,,53,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.4929,campione a height=627,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/continentale,continentale,2,651,,55,refill,admin,,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.083,campione a height=651,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
